Sample_ID,Sample_Stratum,DDB_ID,Title,Place,Date_NotBefore,Date_NotAfter,Grain_Form,Context_Window,Has_Money_Cue,Has_Unit_Cue,Has_Number,Human_Label,Human_Commodity,Human_Qty,Human_Unit,Human_Price,Human_Currency,Human_Notes,RB_Grain_Form,RB_Qty_Value,RB_Qty_Unit,RB_Price_Value,RB_Price_Cur,RB_Score,RB_Priceword_Near,RB_Context_Type,RB_Signal_Type,RB_Signal_Strength,RB_Neg_Signals,LLM_Is_Price,LLM_Confidence,LLM_Commodity,LLM_Qty,LLM_Unit,LLM_Price,LLM_Currency,LLM_Reasoning
129,B_money,p.lond;7;1940,keiner,Alexandria,-0257-03,-0257-04,σιτου,χαλκοῦ δραχμὰς 410 4 | γίνονται δραχμαὶ 852 1/2 851 5 1/2 1/4 | ἀπὸ τούτου ἀνήλω ται εἰς τὰ ναῦλα | σίτου τοῦ ἐμβληθέν τ ος ἐκ τοῦ Κολχονουφίτου | μέτρωι ἀποδοχικῶι πυρῶν ἀρτ αβῶν 3017 3006 1/2 1/4 ὡ ς τῶν,True,True,True,FP,,,,,,Transport: ναῦλα σίτου grain freight charges,,,,,,,,TRANSPORT,,,TRANSPORT,False,high,σιτου,,,,,"The passage explicitly states that the drachma amounts were spent 'εἰς τὰ ναῦλα' (for the freight fees) of the grain. While a large quantity of wheat (πυρῶν ἀρταβῶν) is mentioned, the monetary sum is for its transport, not its purchase or valuation. The phrase 'ὡς τῶν' is incomplete and likely refers to a rate for the freight, not the grain itself."
130,B_money,p.oxy;6;910,Lease of Land,Pakerke oder Oxyrhynchos,,,πυρου,"ἀρτάβας ἕξ 6 , τ ῆς δὲ ἐν χλω | ροῖς ἀνὰ δραχμὰς τριάκοντα | δύο 32 , καὶ ἔσχον τὰς τῶν σπερμάτων | πυροῦ ἀρτάβας ἑπ τὰ 7 καὶ ἀποδώσω | πάντα ὡ ς π ρ όκειτα ι . Πτολεμαῖος Διο | νυσίου ἔγραψα ὑπὲρ αὐτοῦ μὴ",True,True,True,FP,,,,,,"σπερμάτων πυροῦ ἀρτάβας ἑπτά — seed wheat, lease context",,,,,,,,,,,,False,high,πυρου,,,,,"The passage describes a lease agreement where rent (ἐκφορίου, φόρου) is paid in kind, specifically 6 artabas of wheat per aroura. There is no monetary value associated with the grain, only a quantity specified as rent."
131,B_money,p.harr;1;96,Private Accounts,unbekannt,0001,0200,σιτομ,τ ου δραχμαὶ 4 ἡμιωβέλιον 1/2 | δα πάνης ἐμ οῦ καὶ Ἀπουλῇ εἰς | ἐπὶ 4 ἡμέρας δραχμαὶ 8 1 χαλκοῖ 2 | σιτομ ετρίας ἐν τῷ ἅλῳ δραχμαὶ 4 | ὑπηρέτ ῃ δραχμαὶ 4 ἡμιωβέλιον 1/2 | ὁρμοφύλ αξι δραχμαὶ 2 4 | χάρτου |,True,False,True,FP,,,,,,"σιτομετρίας ἐν τῷ ἅλῳ — grain measuring at threshing floor, expense",,,,,,,,,,,,False,high,σιτομ,,,,,"The phrase 'σιτομετρίας ἐν τῷ ἅλῳ δραχμαὶ 4' refers to an expense (δαπάνη) of 4 drachmas for measuring grain on the threshing floor, not a price for the grain itself."
132,B_money,bgu;6;1292,Privatrechnung,Eunikon (?),,,πυρου,7 1/3 1/2 | ἐκκρούεται τὸ τρίτον τῶν 10 ἀρταβῶν 3 1/2 | ἃς ὀφείλει οὐφίλι Διογένης | κώ μης Ἐννικων πυροῦ ἀρτάβας 223 1/2 1/3 | γίνονται το πυροῦ ἀρτάβαι 659 1/2 1/3 | καὶ χαλκοῦ λόγου Νίκων | ὥστε Διογένε,True,True,True,FP,,,,,,"Grain account: κώμης... πυροῦ ἀρτάβας 223½⅓ — village grain delivery, no price",πυρου,659.833333,αρταβαι,8,δραχμασ,28.25,no,PRICE,sale_verb,0.5,,False,high,πυρου,,,,,"The passage describes an 'account' (λόγος) concerning 'artabas of wheat' (πυροῦ ἀρταβῶν), but it does not mention any monetary amount or a term indicating a price, sale, or valuation."
133,B_nomoney,p.col;2;1r_6,Sitologos record of payments of a tax in kind,Euhemeria (Arsinoites),,,πυρου,4 φα κοῦ ἀρτάβης 2/3 1/8 | | Ἀπο λλώ νι ο ς Χ αιρήμ ωνος καὶ | Ὀννῶφρις Φ αήσεως | 14 Ἀ πο λ λώνιος πυροῦ ἀρτάβαι 2 1/2 1/24 κρι θῆς ἀρτάβης 1/2 1/24 15 Ἀπ ολ λώνιος κ ρι θ ῆς ἀρτάβης 1/3 | Ἀπολ λώνιος ὁμ,False,True,True,FP,,,,,,"List of persons with grain quantities (πυροῦ ἀρτάβαι, κριθῆς), tax register",,,,,,,,,,,,False,high,πυρου,,,,,"The text lists various grain types (lentils, wheat, barley) with quantities in artabas, associated with names. However, there is no mention of any monetary unit or any term indicating a price, sale, purchase, or valuation."
134,B_nomoney,p.grenf;2;23a,keiner,Krokodilopolis (Pathyrites),,,σιτοφορον,"χείλει χείληι τῶι κάτω, τὴν ὑπάρχουσαν αὐταῖς ἐν τῶι ἀπὸ βορρᾶ βορρᾶι πεδίωι | Παθύρεως γῆν ἤπειρον σιτοφόρον ἀδιαίρετον ἐν σφραγῖσι δυσὶ 2 ἀρουρῶν τριῶν ἡμίσους 3 1/2 καὶ τοῦ προσόντος χαλάσματος ἀπὸ ἀρουρῶν",False,False,True,FP,,,,,,"σιτοφόρον — grain-bearing land description, not grain price",,,,,,,,,,,,,,σιτοφορον,,,,,
135,B_nomoney,p.lond;7;1993,keiner,Philadelphia (Arsinoites),,,πυρ,| ει | ἐ ν τ ῶ ι 34 ἔτους | κ αὶ ἐλα τὸν εἰσμεμε | τρ ημ έ ν ον ἕω ς Ἐπεὶφ κριθ ο πύ ρου 221 1/2 αἱ πυρ οῦ 132 2/3 | καὶ πρ οσ ει σμεμέτρη κε ν ἐν τῶι Μεσορὴ | κρ ιθ ῆς ἀχυρώδου ς ειας ἀρ τάβας 1908 1/2,False,False,True,FP,,,,,,κριθοπύρου — mixed grain in tax/granary account,,,,,,,,,,,,False,high,πυρ,,,,,"The text describes quantities of various grains (κριθόπυρος, πυρός, κριθή ἀχυρώδης) that have been 'measured in' (εἰσμεμετρημένον, προσεισμεμέτρηκεν). There is no mention of any monetary value or currency, nor any terms indicating a sale, purchase, or valuation."
136,B_nomoney,p.lond;7;1994,keiner,Philadelphia (Arsinoites),,,πυρων,| μήκωνος 12 1/2 | λίνου 178 | χόρτου 46 1/3 1/12 | κριθῶν 8376 2/3 | ὀλυρῶν 1200 ||| | τὸ πᾶν εἰς πυρῶν ἀρ τάβας 10650 | καὶ πρόχρησιν εἰς σπέρμα | σησάμου χωρὶς τοῦ προανενηνε | γμένου ἐν τῶι Ἐπεὶφ ἀρ τ,False,False,True,FP,,,,,,"Granary account: πυρῶν ἀρτάβας 10650, bulk grain totals",,,,,,,,,,,,False,high,πυρων,,,,,"The passage details quantities of wheat, barley, and chickpeas received for sowing and as part of an account, including a substitution (ἀντὶ δὲ τῶν λοιπῶν). No monetary units or price expressions are present."
137,B_nomoney,bgu;6;1224,Amtliche Aufstellung über Saatgetreide,unbekannt,-0200,-0101,πυρων,πυρῶν 648 1/2 1/4 ὧν π υρίνου | καὶ ἀπὸ χλ 35 1/2 καὶ ὑποθήκης ἀρτάβαι 24 γίνονται 64 γίνονται εἰς πυρῶν 748 1/4 α | ἀρτάβαι 97 2/3 εἰς δὲ πυρῶν 846 ἐπιβάλλει ἐν τῷ αὐτῷ ταυτ ω ι 121 | τὸ δὲ πλεῖστον ἔτου,False,True,True,FP,,,,,,Tax assessment: grain calculations with ὑποθήκης mortgage,,,,,,,,,,,,False,high,πυρων,,,,,"The text mentions quantities of wheat (πυροῦ, πυρῶν, πυρίνου) and numbers, but there is no explicit currency unit (drachmas, obols) or transactional indicator (price, sale, rate) linking a grain quantity to a monetary value. The phrase 'εἰς πυρῶν' indicates allocation, and 'ἐπὶ τράπεζαν βασιλικῆς' suggests a deposit or payment to the royal bank, but the subsequent numbers lack a currency unit to be interpreted as a price for the grain."
138,B_nomoney,o.wilck;;926,keiner,Theben,,,πυρου,Ἀντων ίνου καὶ | Οὐήρου τῶν κυρίων Σεβαστῶν | Παῦ νι 23 ὑπ ὲρ Χ άρακος ὀνό ματος Τασήμιος | Πε τε χ πυροῦ ἥμισυ γίνεται πυροῦ 1/2 . Ἀ πο σ εσ η μείωμαι .,False,False,True,FP,,,,,,Tax receipt: πυροῦ ἥμισυ — half artaba wheat tax payment,,,,,,,,,,,,False,high,πυρου,,,,,"The text records a delivery of 0.5 units of wheat ('πυροῦ ἥμισυ γίνεται πυροῦ 1/2') on behalf of individuals, but no monetary amount or transactional link (like 'price of' or 'for') is present to indicate a grain price."
139,B_nomoney,p.cair.isid;;9,Report of Sitologoi,Karanis (Arsinoites),0309-11-30,0309-12-31,κριθησ,Πτολεμαίου ἀρτάβαι 4 1/4 | Φιλάδελφος Νεμεσίνου ἀρτάβαι 6 1/2 | γίνονται ἀρτάβαι 630 1/2 1/4 ||| | κριθῆς ὁ μ οίως· | Ἀβὼκ γυμ νασίαρχος ἀρτάβαι | Σαραπίων καὶ Ὡρίων | καὶ Μαρωνὶς ἀρτάβαι | Σουχείαινα καὶ,False,True,True,FP,,,,,,"Grain delivery register: κριθῆς with artaba quantities, no price",,,,,,,,,,,,False,high,κριθησ,,,,,"The passage lists individuals and quantities of barley (κριθῆς), likely an accounting of grain holdings or distributions, but no monetary value is associated with these quantities to form a price."
140,B_nomoney,p.oxy;12;1443,Report of Sitologi to a Strategus of the Antaeopolite Nome,Psinomerp() (Antaiopolites),0227-10-29,0227-11-27,κριθ,"ος 6 ἔτους . ἔ στι δέ· | διοικήσεως καὶ ἱ ερα τικῶν μετ ρήματος ἀρτάβαι 170 , δ α νείων ἀρτάβαι 8 , κριθ ῆς ἀρτάβαι , | φ α κοῦ ἀρτάβαι 70 , λαχά νων ἀρτάβαι 75 , καὶ ἐπίμε | τρον τ ας τοῦ πυροῦ διαρταβία",False,True,True,FP,,,,,,"Administrative: διοικήσεως grain measurements, tax context",,,,,,,,,,,,False,high,κριθ,,,,,"The passage lists various quantities of commodities (barley, lentils, vegetables, wheat) and mentions 'loans' of artabas, but no monetary value or price expression is associated with any of these items. The context appears to be an inventory or accounting of quantities, not a transaction."
141,B_nomoney,upz;2;190,Novation einer Darlehensschuld,Theben,,,πυρου,γεγραμμένος αὐτῆς αὐτηι | πατὴρ Πανᾶς τῶι τοῦ Ἁρσιήσιος πατρὶ Ὥρωι Ὡρος κατὰ | συμβόλαιον Αἰγύπτιον πυροῦ ἀρταβῶν 14 . | Πτολεμαῖος ὁ παρὰ Διονυσίου κεχρη μάτικα . | ||| | δ άνειον ἀρτ αβῶν 22 1/2 Ἁρσιήσιο,False,True,True,FP,,,,,,"δάνειον — loan of wheat artabas, not price",,,,,,,,,,,,False,high,πυρου,,,,,"The passage explicitly describes a 'δάνειον' (loan) of wheat, which is 'ἀτόκους' (without interest). This is a loan of grain, not a grain price statement."
142,B_nomoney,p.cair.zen;5;59802,Account of barley,Palästina,,,κριθων,"γίνεται τὸ πᾶν ἀρ τάβαι 8 1/2 χ οίνικες 4 . | 20 . ἵππωι βαδιστῆι κριθῶν χ οίνικας 9 , | τῶι π ώλωι κριθῶν χοίνικας 6 , | τοῖς πα ρὰ Ἀρτεμιδώρου ἵππωι | κ αὶ ὄνω ι κρι θῶν χ οίνικας 10 , ἡμιόνωι χ οίνικας 4",False,True,True,FP,,,,,,Animal feed: κριθῶν χοίνικας — barley rations for horses,,,,,,,,,,,,False,high,κριθων,,,,,"The passage describes quantities of barley (κριθῶν) being given to animals (ἵππωι, πώλωι, ὄνωι), indicating rations or feed, not a sale, purchase, or valuation. There is no mention of monetary amounts linked to the grain."
143,B_nomoney,p.dryton;1;44,Greek account written ?Dryton,Pathyris (?),-0154,-0142,πυρου,"| | | γε ἐμβα δικὸν νή σου πυροῦ 60 κ αὶ κάτερ | γον ἁμ άξης πυροῦ 25 γίνονται 85 ὧν φέρει | πρ οέχειν Μυρ σίνην κρο τῶνος 1 , τῆι |",False,False,True,FP,,,,,,Land description: νήσου πυροῦ 60 — grain yield of island land,,,,,,,,,,,,,,πυρου,,,,,
144,B_nomoney,p.col;7;158,Receipts for Deliveries in Kind,Karanis (Arsinoites),,,σιτου,"αβῶν εἴκοσι τεσσάρων ἀρταβῶν 24 , | ἀπὸ τῶν εἴκοσι τεσσάρων τεσάρων 24 παρεσχόμην | σοὶ ἐγὼ Παπέεις σίτου ἀρταβῶν δεκαπέντε | τρίτον δωδέκατον, ἀρτάβας 15 1/3 1/12 . | λοιπαὶ παρʼ ἐμοῦ ἐγὼ Παπέεις σίτου ἀρ",False,True,True,FP,,,,,,Grain delivery: σίτου ἀρταβῶν repayment context,,,,,,,,,,,,False,high,σιτου,,,,,"The text describes a bond (χειρόγραφον) for 24 artabas of grain (σίτου ἀρταβῶν 24) and a subsequent delivery of part of that grain. There is no mention of a monetary amount linked to the grain, indicating a loan or debt in kind, not a price."
145,B_nomoney,p.mil.vogl;3;145,Affitto di χηνοβόσκιον,Tebtynis (Arsinoites),,,κριθησ,"ιακόσιαι 300 καὶ χῆνας σιτιστοὺς δύο , σοῦ δι δόντος | μοι εἰς τ ὴ ν τού τ ων τροφὴν κατʼ καθʼ ἔτος κριθῆς ἀρτάβας | τ έσ σ α ρ ας 4 μέτρῳ δημοσίῳ Τεπτύνεως· δώσω δέ σοι | το ῖ ς γ ε νεθλί ο ις χῆνας ἀ ρεστ",False,True,True,FP,,,,,,Animal feed: κριθῆς ἀρτάβας 4 — barley for feeding geese,,,,,,,,,,,,False,high,κριθησ,,,,,"The text describes an arrangement where barley (κριθῆς ἀρτάβας 4) is provided for feeding geese (εἰς τ ὴ ν τού τ ων τροφὴν). This is a payment in kind or provision of resources, not an exchange of grain for money."
146,B_nomoney,p.flor;3;379r,Frammento di conti,unbekannt,,0113-11-10,πυρου,ους τετελευτηκότος | ἀρουρῶν 10 καὶ ἀρ άκου ἀρτάβαι 3 Π ετῶτος ἀνακεχ ωρηκότος περιεγ ένοντο περιεγ πυροῦ ἀρτάβαι 17 | ἐκ ἐγ δὲ τῶν Νε χθ ερῶτος ἀρουρῶν 3 κριθ ῆς κρειθ ῆς ἀρτάβαι 2 | καὶ ἐκ τῶν Ταῧρις ὀλύ,False,True,True,FP,,,,,,Grain yield: περιεγένοντο πυροῦ ἀρτάβαι 17 — surplus grain from land,,,,,,,,,,,,False,high,πυρου,,,,,"The text mentions wheat (πυροῦ) in the context of a threshing floor (ἀλοήτρα) and land area (ἄρουραι), but it does not link the wheat to any monetary value. The drachma amounts are payments for a donkey-driver and a vegetable garden, separate from the grain."
147,B_nomoney,p.fay;;101,Account,Euhemeria (Arsinoites),,,πυρου,"23 . | β ζευγῶν 37 | ἀ νὰ πυροῦ δέκατον , γίνονται πυροῦ δρό μῳ ἀρτάβαι 3 1/2 πέμπτον . | λικμηταὶ πυροῦ ἀρτάβη 1 2/3 , | ῥατωκωπαι 1/3 , | φόρετρον φώρεδρον πορείων ποληων πλοίων πώλων ποληων 53 | ἀν ὰ π",False,True,True,FP,,,,,,"Tax: πυροῦ δέκατον tithe of wheat, φόρετρον carrying fee",,,,,,,,TAX,,,TAX,False,high,πυρου,,,,,"The passage mentions quantities of wheat (πυροῦ) and refers to a 'tenth of wheat' (δέκατον), which suggests a proportion or tax, and 'winnowers of wheat' (λικμηταὶ πυροῦ) with an associated quantity, likely a payment in kind for services. There is no monetary amount linked to the grain in a transactional or valuation context."
148,B_nomoney,p.tebt;1;91,Account of Payments in Kind,Tebtynis (Arsinoites),-0113,-0112,πυρου,", | πρα κτορικοῦ 1/2 . | Θέων Θέωνος πυροῦ ἑξα χ οινίκωι 5 1/2 1/12 . | Ὀννῶφρις Ὥρου καὶ Ἀραθρῆ ς πυροῦ δε ξίμωι 15 . | Ὧρος Μικίωνος πυροῦ δε ξίμωι 53 , ὧν | ἐπιμέ τρου 1 , λο ιπαὶ 52 , ὧν α ὐ τὸς ἀρτάβ",False,True,True,FP,,,,,,Tax register: grain tax payments to granary,,,,,,,,,,,,False,high,πυρου,,,,,"The term 'δεξίμωι' (received) indicates a receipt of wheat, not a sale or purchase at a stated price. No monetary amount is linked to the grain."
149,B_nomoney,p.petr;3;99,keiner,Arsinoites,-0250,-0201,πυρου,θε νῖβ ι Σεμθέως τῶι ἐκ τ οῦ Φ ιλονίκου ἐποικί ο υ | ἣν αὐτὸς ἐγεώργει ἀρούρας 5 1/2 ἐ κφορ ίου ἀνὰ πυροῦ 1 1/2 καὶ τῆς χ έρσου 1 | ἐκφ ορίο υ τὸ α ὐτὸ τοῦ δ ὲ 37 ἔτους ἀνὰ πυροῦ 1 | Ἀ ντι πάτρωι πρωτάρ χο,False,False,True,FP,,,,,,ἐκφορίου ἀνὰ πυροῦ 1½ — rent in grain per aroura,,,,,,,,,,,,,,πυρου,,,,,
150,B_nomoney,bgu;3;802,keiner,Arsinoites,,,πυρου,τάβαι 4290 1/2 | φασή λου ἀρτάβαι 168 ἄ λλοι πυροῦ ἀρτάβαι μ υριὰς 1 6210 16210 1/2 | λοιπαὶ εἰς 23 πυροῦ ἀρτάβαι 580 κριθῆς ἀρτάβαι 2793 | κυ άμου ἀρτάβαι 866 1/2 φ ακ οῦ ἀρτάβαι 1481 1/2 | ὧν τὸ κατὰ σι,False,True,True,FP,,,,,,"Granary account: bulk grain totals, no price",,,,,,,,,,,,False,high,πυρου,,,,,"The passage lists quantities of lentils, wheat, and barley in artabas, likely as part of an accounting or inventory (γίνονται τὸ πᾶν τοῦ κατηγμένου). There is no mention of any monetary unit or any word indicating a price, sale, or valuation."
